OWOEdgeCorner,1,0,0
OWOFlat,2,50,0
OWOFlat,2,100,0
OWOFlat,2,150,0
OWOFlat,2,200,0
OWOFlat,2,250,0
OWOFlat,2,300,0
OWOFlat,2,350,0
OWOEdgeCorner,2,400,0
OWOEdgeCorner,1,450,0
OWOFlat,2,500,0
OWOFlat,2,550,0
OWOFlat,2,600,0
OWOFlat,2,650,0
OWOFlat,2,700,0
OWOFlat,2,750,0
OWOFlat,2,800,0
OWOEdgeCorner,2,850,0
OWOEdgeCorner,1,900,0
OWOFlat,2,950,0
OWOFlat,2,1000,0
OWOFlat,2,1050,0
OWOFlat,2,1100,0
OWOFlat,2,1150,0
OWOFlat,2,1200,0
OWOFlat,2,1250,0
OWOEdgeCorner,2,1300,0
OWOEdgeCorner,1,1350,0
OWOFlat,2,1400,0
OWOFlat,2,1450,0
OWOFlat,2,1500,0
OWOFlat,2,1550,0
OWOFlat,2,1600,0
OWOFlat,2,1650,0
OWOFlat,2,1700,0
OWOEdgeCorner,2,1750,0
OWOEdgeCorner,1,2200,0
OWOFlat,2,2250,0
OWOFlat,2,2300,0
OWOFlat,2,2350,0
OWOFlat,2,2400,0
OWOFlat,2,2450,0
OWOEdgeCorner,2,2500,0
OWOFlat,1,0,50
OWOCorner,2,400,50
OWOCorner,1,450,50
EnemySpawner,0,500,50,4,4
OWOBlank,2,500,50
OWOBlank,2,500,50
OWOBlank,2,500,50
OWOBlank,2,500,50
OWOBlank,2,500,50
OWOCorner,2,850,50
OWOCorner,1,900,50
OWOCorner,2,1300,50
OWOCorner,1,1350,50
OWOCorner,2,1750,50
OWOFlat,2,1800,50
OWOFlat,2,1850,50
OWOFlat,2,1900,50
OWOFlat,2,1950,50
OWOFlat,2,2000,50
OWOFlat,2,2050,50
OWOFlat,2,2100,50
OWOFlat,2,2150,50
OWOCorner,1,2200,50
OWOFlat,3,2500,50
OWOFlat,1,0,100
OWOBlank,2,500,100
TriggerTile,2,850,100,4
OWOBlank,2,850,100
Firewall,2,900,100,3,-1,red
EnemySpawner,2,1100,100,2,1
TriggerTile,3,1300,100,0
OWOBlank,2,1300,100
Firewall,0,1750,100,5,-1,blue
NextWorld,3,2350,100,5
OWOFlat,3,2500,100
OWOFlat,1,0,150
OWOBlank,2,500,150
TriggerTile,2,850,150,4
OWOBlank,2,850,150
OWOBlank,2,850,150
OWOBlank,2,850,150
OWOBlank,2,850,150
OWOBlank,2,850,150
OWOBlank,2,850,150
Firewall,2,900,150,3,-1,red
PlayerSpawnPoint,2,1100,150
TriggerTile,3,1300,150,0
OWOBlank,2,1300,150
Firewall,0,1750,150,5,-1,blue
OWOFlat,3,2500,150
OWOFlat,1,0,200
Key,0,200,200,5,-1,blue
OWOCorner,3,400,200
OWOCorner,0,450,200
EnemySpawner,0,500,200,4,4
OWOBlank,2,500,200
OWOBlank,2,500,200
OWOCorner,3,850,200
OWOCorner,0,900,200
OWOCorner,3,1300,200
OWOCorner,0,1350,200
OWOCorner,3,1750,200
OWOFlat,0,1800,200
OWOFlat,0,1850,200
OWOFlat,0,1900,200
OWOFlat,0,1950,200
OWOFlat,0,2000,200
OWOFlat,0,2050,200
OWOFlat,0,2100,200
OWOFlat,0,2150,200
OWOFlat,0,2200,200
OWOFlat,0,2250,200
OWOFlat,0,2300,200
OWOFlat,0,2350,200
OWOFlat,0,2400,200
OWOFlat,0,2450,200
OWOEdgeCorner,3,2500,200
OWOEdgeCorner,0,0,250
OWOFlat,0,50,250
OWOFlat,0,100,250
OWOFlat,0,150,250
OWOFlat,0,200,250
OWOFlat,0,250,250
OWOFlat,0,300,250
OWOFlat,0,350,250
OWOEdgeCorner,3,400,250
OWOEdgeCorner,0,450,250
OWOFlat,0,500,250
OWOFlat,0,550,250
OWOFlat,0,600,250
OWOFlat,0,650,250
OWOFlat,0,700,250
OWOFlat,0,750,250
OWOFlat,0,800,250
OWOEdgeCorner,3,850,250
OWOEdgeCorner,0,900,250
OWOFlat,0,950,250
OWOFlat,0,1000,250
OWOFlat,0,1050,250
OWOFlat,0,1100,250
OWOFlat,0,1150,250
OWOFlat,0,1200,250
OWOFlat,0,1250,250
OWOEdgeCorner,3,1300,250
OWOEdgeCorner,0,1350,250
OWOFlat,0,1400,250
OWOCorner,0,1450,250
TriggerTile,1,1500,250,1
OWOBlank,2,1500,250
TriggerTile,1,1550,250,1
OWOBlank,2,1550,250
OWOBlank,2,1550,250
OWOBlank,2,1550,250
OWOBlank,2,1550,250
OWOBlank,2,1550,250
OWOBlank,2,1550,250
TriggerTile,1,1600,250,1
OWOBlank,2,1600,250
OWOBlank,2,1600,250
OWOCorner,3,1650,250
OWOFlat,0,1700,250
OWOEdgeCorner,3,1750,250
OWOEdgeCorner,1,900,300
OWOFlat,2,950,300
OWOFlat,2,1000,300
OWOFlat,2,1050,300
OWOFlat,2,1100,300
OWOFlat,2,1150,300
OWOFlat,2,1200,300
OWOFlat,2,1250,300
OWOEdgeCorner,2,1300,300
OWOEdgeCorner,1,1350,300
OWOFlat,2,1400,300
OWOCorner,1,1450,300
OWOCorner,2,1650,300
OWOFlat,2,1700,300
OWOEdgeCorner,2,1750,300
OWOFlat,1,900,350
OWOCorner,2,1300,350
OWOCorner,1,1350,350
OneWayTile,0,1400,350
OneWayTile,0,1450,350
OneWayTile,0,1500,350
OneWayTile,0,1550,350
OneWayTile,0,1600,350
OneWayTile,0,1650,350
OneWayTile,0,1700,350
OWOFlat,3,1750,350
OWOFlat,1,900,400
EnemySpawner,1,1100,400,1,3
OWOBlank,2,1100,400
TriggerTile,2,1350,400,2
OWOBlank,2,1350,400
EnemySpawner,3,1550,400,0,5
OWOBlank,2,1550,400
OWOBlank,2,1550,400
OWOFlat,3,1750,400
OWOFlat,1,900,450
Key,0,1100,450,3,-1,red
TriggerTile,2,1350,450,2
OWOBlank,2,1350,450
OWOBlank,2,1350,450
OWOFlat,3,1750,450
OWOFlat,1,900,500
OWOCorner,3,1300,500
OWOCorner,0,1350,500
OWOFlat,3,1750,500
OWOEdgeCorner,0,900,550
OWOFlat,0,950,550
OWOFlat,0,1000,550
OWOFlat,0,1050,550
OWOFlat,0,1100,550
OWOFlat,0,1150,550
OWOFlat,0,1200,550
OWOFlat,0,1250,550
OWOEdgeCorner,3,1300,550
OWOEdgeCorner,0,1350,550
OWOFlat,0,1400,550
OWOFlat,0,1450,550
OWOFlat,0,1500,550
OWOFlat,0,1550,550
OWOFlat,0,1600,550
OWOFlat,0,1650,550
OWOFlat,0,1700,550
OWOEdgeCorner,3,1750,550
