OWOEdgeCorner,1,600,0
OWOFlat,2,650,0
OWOFlat,2,700,0
OWOFlat,2,750,0
OWOFlat,2,800,0
OWOFlat,2,850,0
OWOFlat,2,900,0
OWOFlat,2,950,0
OWOFlat,2,1000,0
OWOFlat,2,1050,0
OWOFlat,2,1100,0
OWOFlat,2,1150,0
OWOFlat,2,1200,0
OWOFlat,2,1250,0
OWOFlat,2,1300,0
OWOFlat,2,1350,0
OWOFlat,2,1400,0
OWOFlat,2,1450,0
OWOFlat,2,1500,0
OWOFlat,2,1550,0
OWOFlat,2,1600,0
OWOFlat,2,1650,0
OWOFlat,2,1700,0
OWOFlat,2,1750,0
OWOFlat,2,1800,0
OWOFlat,2,1850,0
OWOFlat,2,1900,0
OWOFlat,2,1950,0
OWOFlat,2,2000,0
OWOFlat,2,2050,0
OWOFlat,2,2100,0
OWOFlat,2,2150,0
OWOEdgeCorner,2,2200,0
OWOFlat,1,600,50
OWOFlat,3,2200,50
OWOFlat,1,600,100
OWOFlat,3,2200,100
OWOFlat,1,600,150
OWOFlat,3,2200,150
OWOEdge,3,450,200
OWOFlat,2,500,200
OWOEdgeCorner,3,500,200
OWOEdgeCorner,3,500,200
OWOFlat,2,550,200
OWOFlat,1,600,200
OWOEdgeCorner,2,600,200
OWOFlat,3,2200,200
OWOStrip,1,600,250
OWOFlat,3,2200,250
OWOStrip,1,600,300
OWOTile,0,950,300
OWOFlat,3,2200,300
OWOStrip,1,600,350
Key,0,700,350,0,-1,blue
OWOEdge,3,1100,350
OWOStrip,0,1150,350
OWOEdge,1,1200,350
OWOFlat,3,2200,350
OWOFlat,3,600,400
OWOEdgeCorner,0,600,400
Blank,1,600,400
Blank,1,600,400
Blank,1,600,400
Blank,1,600,400
OWOEdgeCorner,1,600,400
OWOEdgeCorner,1,600,400
OWOStrip,2,650,400
OWOStrip,2,700,400
OWOEdge,1,750,400
OWOCorner,3,1300,400
OWOEdgeCorner,1,1300,400
OWOEdgeCorner,1,1300,400
OWOStrip,2,1350,400
OWOCorner,0,1400,400
OWOEdgeCorner,2,1400,400
OWOFlat,3,2200,400
OWOStrip,1,600,450
OWOStrip,3,1300,450
OWOStrip,1,1400,450
OWOCorner,3,1500,450
OWOEdgeCorner,1,1500,450
OWOStrip,2,1550,450
OWOCorner,0,1600,450
OWOEdgeCorner,2,1600,450
OWOFlat,3,2200,450
OWOStrip,1,600,500
Blank,1,850,500
OWOCorner,2,1300,500
OWOEdgeCorner,0,1300,500
OWOStrip,0,1350,500
OWOCorner,1,1400,500
OWOEdgeCorner,3,1400,500
OWOStrip,3,1500,500
OWOStrip,3,1600,500
OWOEdge,3,1700,500
OWOStrip,2,1750,500
OWOEdge,1,1800,500
OWOFlat,3,2200,500
OWOStrip,1,600,550
OWOCorner,2,1500,550
OWOEdgeCorner,0,1500,550
OWOStrip,2,1550,550
OWOCorner,1,1600,550
OWOEdgeCorner,3,1600,550
OWOFlat,3,2200,550
OWOStrip,1,600,600
OWOFlat,3,2200,600
OWOStrip,3,600,650
OWOCorner,3,1900,650
OWOFlat,0,1950,650
OWOCorner,0,2000,650
OWOFlat,3,2200,650
Blank,1,500,700
Blank,1,550,700
OWOStrip,3,600,700
OWOCorner,3,1700,700
OWOEdgeCorner,1,1700,700
OWOStrip,2,1750,700
