FullTile,0,500,0
FullTile,0,550,0
FullTile,0,600,0
FullTile,0,650,0
FullTile,0,700,0
FullTile,0,500,50
FullTile,0,700,50
FullTile,0,500,100
NextWorld,0,600,100,0
FullTile,0,700,100
FullTile,0,500,150
FullTile,0,700,150
FullTile,0,500,200
FullTile,0,700,200
FullTile,0,500,250
FullTile,0,600,250
FullTile,0,700,250
FullTile,0,500,300
FullTile,0,700,300
FullTile,0,250,350
FullTile,0,300,350
FullTile,0,350,350
FullTile,0,400,350
FullTile,0,450,350
FullTile,0,500,350
FullTile,0,700,350
FullTile,0,250,400
FullTile,0,600,400
FullTile,0,700,400
FullTile,0,250,450
Key,0,550,450,2,-1,red
Firewall,0,550,450,2,-1,red
Firewall,0,550,450,2,-1,red
Firewall,0,550,450,2,-1,red
FullTile,0,700,450
FullTile,0,250,500
Key,0,550,500,2,-1,red
Firewall,0,550,500,2,-1,red
Firewall,0,550,500,2,-1,red
FullTile,0,700,500
FullTile,0,0,550
FullTile,0,50,550
FullTile,0,100,550
FullTile,0,150,550
FullTile,0,200,550
FullTile,0,250,550
Key,0,550,550,2,-1,red
Firewall,0,550,550,2,-1,red
FullTile,0,600,550
FullTile,0,700,550
FullTile,0,0,600
Key,0,550,600,2,-1,red
Firewall,0,550,600,2,-1,red
FullTile,0,700,600
FullTile,0,1000,600
FullTile,0,1050,600
FullTile,0,1100,600
FullTile,0,1150,600
FullTile,0,1200,600
FullTile,0,1250,600
FullTile,0,1300,600
FullTile,0,1350,600
FullTile,0,1400,600
FullTile,0,1450,600
FullTile,0,1500,600
FullTile,0,1550,600
FullTile,0,0,650
Key,0,550,650,2,-1,red
Firewall,0,550,650,2,-1,red
FullTile,0,700,650
FullTile,0,1550,650
FullTile,0,0,700
TriggerTile,0,350,700,0
TriggerTile,0,350,700,0
OneWayTile,0,500,700
OneWayTile,0,550,700
OneWayTile,0,600,700
FullTile,0,650,700
FullTile,0,700,700
FullTile,0,1550,700
FullTile,0,0,750
TriggerTile,0,350,750,0
TriggerTile,0,350,750,0
OneWayTile,1,1350,750
FullTile,1,1550,750
FullTile,0,0,800
EnemySpawner,0,100,800,0,0
EnemySpawner,0,100,800,0,0
EnemySpawner,0,150,800,0,0
EnemySpawner,0,150,800,0,0
EnemySpawner,0,200,800,0,0
EnemySpawner,0,200,800,0,0
TriggerTile,0,350,800,0
TriggerTile,0,350,800,0
TriggerTile,0,400,800,0
TriggerTile,0,400,800,0
OneWayTile,1,1350,800
Key,0,1400,800,2,-1,red
FullTile,1,1550,800
FullTile,0,0,850
EnemySpawner,0,100,850,0,0
EnemySpawner,0,100,850,0,0
EnemySpawner,0,150,850,0,0
EnemySpawner,0,150,850,0,0
EnemySpawner,0,200,850,0,0
EnemySpawner,0,200,850,0,0
TriggerTile,0,350,850,0
TriggerTile,0,400,850,0
TriggerTile,0,400,850,0
OneWayTile,1,1350,850
FullTile,1,1550,850
FullTile,0,0,900
OneWayTile,0,300,900
OneWayTile,0,350,900
OneWayTile,0,400,900
OneWayTile,0,450,900
FullTile,1,1550,900
FullTile,0,0,950
FullTile,1,1550,950
FullTile,0,0,1000
FullTile,0,50,1000
FullTile,0,100,1000
FullTile,0,150,1000
FullTile,0,200,1000
FullTile,0,250,1000
FullTile,0,300,1000
FullTile,0,350,1000
FullTile,0,400,1000
FullTile,0,450,1000
OneWayTile,0,700,1000
OneWayTile,0,750,1000
OneWayTile,0,800,1000
FullTile,0,1200,1000
FullTile,0,1250,1000
FullTile,0,1300,1000
FullTile,0,1350,1000
FullTile,0,1400,1000
FullTile,0,1450,1000
FullTile,0,1500,1000
FullTile,0,1550,1000
FullTile,0,0,1050
FullTile,0,1200,1050
FullTile,0,0,1100
FullTile,0,1200,1100
FullTile,0,0,1150
OneWayTile,0,950,1150
OneWayTile,0,1000,1150
OneWayTile,0,1050,1150
FullTile,0,1200,1150
FullTile,0,0,1200
EnemySpawner,0,800,1200,0,0
FullTile,0,1200,1200
FullTile,0,0,1250
EnemySpawner,0,800,1250,0,0
FullTile,0,1200,1250
FullTile,0,0,1300
PlayerSpawnPoint,0,150,1300
TriggerTile,0,550,1300,0
TriggerTile,0,600,1300,0
TriggerTile,0,650,1300,0
EnemySpawner,0,800,1300,0,0
FullTile,0,1200,1300
FullTile,0,0,1350
FullTile,0,50,1350
FullTile,0,100,1350
FullTile,0,150,1350
FullTile,0,200,1350
FullTile,0,250,1350
FullTile,0,300,1350
FullTile,0,350,1350
FullTile,0,400,1350
FullTile,0,450,1350
FullTile,0,500,1350
FullTile,0,550,1350
FullTile,0,600,1350
FullTile,0,650,1350
FullTile,0,700,1350
FullTile,0,750,1350
FullTile,0,800,1350
FullTile,0,850,1350
FullTile,0,900,1350
FullTile,0,950,1350
FullTile,0,1000,1350
FullTile,0,1050,1350
FullTile,0,1100,1350
FullTile,0,1150,1350
FullTile,0,1200,1350
