FullTile,0,100,0
FullTile,0,150,0
FullTile,0,200,0
FullTile,0,250,0
FullTile,0,300,0
FullTile,0,350,0
FullTile,0,400,0
FullTile,0,450,0
FullTile,0,500,0
FullTile,0,550,0
FullTile,0,600,0
FullTile,0,650,0
FullTile,0,700,0
FullTile,0,750,0
FullTile,0,800,0
FullTile,0,850,0
FullTile,0,900,0
FullTile,0,950,0
FullTile,0,1000,0
FullTile,0,50,50
FullTile,0,100,50
BackgroundFullTile7,2,150,50
BackgroundFullTile5,3,150,50
BackgroundFullTile7,2,200,50
BackgroundFullTile5,3,200,50
BackgroundFullTile7,2,250,50
BackgroundFullTile5,3,250,50
BackgroundFullTile4,1,250,50
BackgroundFullTile7,2,300,50
BackgroundFullTile5,3,300,50
BackgroundFullTile7,2,350,50
BackgroundFullTile5,3,350,50
BackgroundFullTile7,2,400,50
BackgroundFullTile5,3,400,50
FullTile,0,450,50
FullTile,0,500,50
FullTile,0,550,50
FullTile,0,600,50
FullTile,0,650,50
FullTile,0,700,50
BackgroundFullTile7,2,750,50
BackgroundFullTile5,2,800,50
BackgroundFullTile5,2,850,50
BackgroundFullTile,3,900,50
BackgroundFullTile5,2,950,50
FullTile,0,1000,50
FullTile,0,0,100
FullTile,0,50,100
BackgroundFullTile7,2,100,100
BackgroundFullTile4,2,100,100
BackgroundFullTile7,2,150,100
BackgroundFullTile7,2,200,100
BackgroundFullTile7,2,250,100
BackgroundFullTile5,2,250,100
BackgroundFullTile7,2,300,100
BackgroundFullTile7,2,350,100
BackgroundFullTile7,2,400,100
BackgroundFullTile5,0,450,100
FullTile,0,500,100
FullTile,0,550,100
FullTile,0,600,100
FullTile,0,650,100
BackgroundFullTile3,2,700,100
BackgroundFullTile5,3,750,100
BackgroundFullTile2,1,800,100
Key,0,800,100,18,-1,pink
BackgroundFullTile4,2,850,100
BackgroundFullTile7,3,900,100
BackgroundFullTile5,2,950,100
FullTile,0,1000,100
FullTile,0,0,150
BackgroundFullTile7,2,50,150
BackgroundFullTile4,2,50,150
BackgroundFullTile3,2,50,150
BackgroundFullTile3,0,100,150
BackgroundFullTile7,2,150,150
BackgroundFullTile5,1,150,150
BackgroundFullTile7,2,200,150
BackgroundFullTile5,1,200,150
BackgroundFullTile7,2,250,150
BackgroundFullTile3,1,250,150
BackgroundFullTile2,1,250,150
BackgroundFullTile7,2,300,150
BackgroundFullTile5,1,300,150
BackgroundFullTile7,2,350,150
BackgroundFullTile5,1,350,150
BackgroundFullTile7,2,400,150
BackgroundFullTile5,1,400,150
BackgroundFullTile5,0,450,150
BackgroundFullTile4,2,450,150
BackgroundFullTile5,0,500,150
BackgroundFullTile7,2,550,150
BackgroundFullTile7,2,600,150
BackgroundFullTile5,0,650,150
BackgroundFullTile5,0,700,150
BackgroundFullTile7,2,750,150
BackgroundFullTile5,0,800,150
BackgroundFullTile5,2,850,150
BackgroundFullTile7,3,900,150
BackgroundFullTile5,2,950,150
FullTile,0,1000,150
FullTile,0,0,200
BackgroundFullTile7,2,50,200
BackgroundFullTile4,2,50,200
BackgroundFullTile3,2,50,200
BackgroundFullTile3,2,50,200
BackgroundFullTile7,2,100,200
BackgroundFullTile4,2,100,200
BackgroundFullTile7,2,150,200
BackgroundFullTile7,2,200,200
BackgroundFullTile7,2,250,200
BackgroundFullTile5,2,250,200
BackgroundFullTile7,2,300,200
BackgroundFullTile7,2,350,200
BackgroundFullTile7,2,400,200
BackgroundFullTile5,0,450,200
BackgroundFullTile5,0,500,200
BackgroundFullTile7,2,550,200
BackgroundFullTile7,2,600,200
BackgroundFullTile5,0,650,200
BackgroundFullTile5,0,700,200
BackgroundFullTile7,2,750,200
FullTile,0,800,200
BackgroundFullTile5,2,850,200
BackgroundFullTile7,3,900,200
BackgroundFullTile5,2,950,200
FullTile,0,1000,200
FullTile,0,0,250
BackgroundFullTile7,2,50,250
BackgroundFullTile4,2,50,250
BackgroundFullTile3,2,50,250
BackgroundFullTile7,2,100,250
BackgroundFullTile4,2,100,250
BackgroundFullTile7,2,150,250
BackgroundFullTile7,2,200,250
BackgroundFullTile7,2,250,250
BackgroundFullTile5,2,250,250
BackgroundFullTile7,2,300,250
BackgroundFullTile7,2,350,250
BackgroundFullTile6,0,350,250
BackgroundFullTile7,2,400,250
BackgroundFullTile6,0,400,250
BackgroundFullTile5,1,400,250
FullTile,0,450,250
FullTile,0,500,250
BackgroundFullTile7,2,550,250
BackgroundFullTile5,3,550,250
BackgroundFullTile7,2,600,250
BackgroundFullTile5,3,600,250
FullTile,0,650,250
FullTile,0,700,250
BackgroundFullTile7,2,750,250
BackgroundFullTile5,1,750,250
FullTile,0,800,250
BackgroundFullTile5,2,850,250
BackgroundFullTile,3,900,250
BackgroundFullTile5,2,950,250
FullTile,0,1000,250
FullTile,0,0,300
BackgroundFullTile7,2,50,300
BackgroundFullTile4,2,50,300
BackgroundFullTile3,2,50,300
BackgroundFullTile7,2,100,300
BackgroundFullTile4,2,100,300
BackgroundFullTile7,2,150,300
EnemySpawner,0,150,300,4,2
BackgroundFullTile7,2,200,300
BackgroundFullTile5,1,200,300
BackgroundFullTile5,1,200,300
BackgroundFullTile6,0,200,300
BackgroundFullTile7,2,250,300
BackgroundFullTile5,1,250,300
BackgroundFullTile4,3,250,300
BackgroundFullTile7,2,300,300
BackgroundFullTile5,1,300,300
